J1044025	238572871883	2074363	170	0	0		2074363	366	25	ACCEPT	1	0	170	C1
J1044026	238572859713	2074364	150	0	0		2074364	367	25	ACCEPT	1	0	150	C1
J1044027	238572887430	2074368	348	0	200		2074368	371	25	ACCEPT	201	0	69948	C5000
J1044028	238572884549	2074371	6257	0	0		2074371	374	25	ACCEPT	1	0	6257	C1
J1044029	238572885951	2074372	73	0	0		2074372	375	25	ACCEPT	1	0	73	C1
J1044030	238572894035	2074382	17	0	0		2074382	385	25	SMALL	1	0	17	C1
J1044031	238572903881	2074397	3591	0	0		2074397	400	25	ACCEPT	1	0	3591	C1
J1044032	238572915817	2074419	7	0	0		2074419	422	25	SMALL	1	0	7	C1
J1044033	238572906184	2074422	78	0	4		2074422	425	25	ACCEPT	5	0	390	C30
J1044034	238572891539	2074422	149	0	0		2074422	425	25	ACCEPT	1	0	149	C1
J1044035	238572882350	2074423	4124	0	836		2074423	426	25	ACCEPT	837	0	3451788	C5000
J1044036	238572916143	2074426	23	0	0		2074426	429	25	SMALL	1	0	23	C1
J1044037	238572900562	2074426	427	0	497		2074426	429	25	ACCEPT	498	0	212646	C5000
J1044038	238572900060	2074426	445	0	1		2074426	429	25	ACCEPT	2	0	890	C30
J1044039	238572894050	2074427	457	0	0		2074427	430	25	ACCEPT	1	0	457	C1
J1044040	238572894052	2074427	476	0	0		2074427	430	25	ACCEPT	1	0	476	C1
J1044041	238572882342	2074427	678	0	0		2074427	430	25	ACCEPT	1	0	678	C1
J1044042	238572884227	2074427	761	0	0		2074427	430	25	ACCEPT	1	0	761	C1
J1044043	238572900063	2074427	435	0	497		2074427	430	25	ACCEPT	498	0	216630	C5000
J1044044	238572903070	2074427	35584	0	0		2074427	430	25	ACCEPT	1	0	35584	C1
J1044045	238573013073	2074428	5	0	1		2074428	431	25	SMALL	2	0	10	C30
J1044046	238572900057	2074428	456	0	1		2074428	431	25	ACCEPT	2	0	912	C30
J1044047	238572894029	2074429	147	0	0		2074429	432	25	ACCEPT	1	0	147	C1
J1044048	238572882035	2074430	181	0	88		2074430	433	25	ACCEPT	89	0	16109	C120
J1044049	238572894054	2074434	174	0	5999		2074434	437	25	ACCEPT	6000	0	1044000	C5000+
J1044050	238573014156	2074442	53	0	0		2074442	445	25	SMALL	1	0	53	C1
J1044051	238573014796	2074451	1405	0	0		2074451	454	25	ACCEPT	1	0	1405	C1
J1044052	238574020392	2074466	122	0	24		2074466	469	25	ACCEPT	25	0	3050	C30
J1044053	238574023128	2074476	8	0	0		2074476	479	25	SMALL	1	0	8	C1
J1044054	238573014744	2074479	19	0	0		2074479	482	25	SMALL	1	0	19	C1
J1044055	238574024409	2074481	120	0	23		2074481	484	25	ACCEPT	24	0	2880	C30
J1044056	238574019584	2074482	80	0	4		2074482	485	25	ACCEPT	5	0	400	C30
J1044057	238573016638	2074483	77	0	4		2074483	486	25	ACCEPT	5	0	385	C30
J1044058	238574016992	2074483	9611	0	0		2074483	486	25	ACCEPT	1	0	9611	C1
J1044059	238573014154	2074484	106	0	0		2074484	487	25	ACCEPT	1	0	106	C1
J1044060	238574023979	2074486	1367	0	29		2074486	489	25	ACCEPT	30	0	41010	C30
J1044061	238574024641	2074486	310	0	0		2074486	489	25	ACCEPT	1	0	310	C1
J1044062	238574024639	2074487	411	0	0		2074487	490	25	ACCEPT	1	0	411	C1
J1044063	238574025693	2074494	312	0	2		2074494	497	25	ACCEPT	3	0	936	C30
J1044064	238574025742	2074498	6	0	0		2074498	501	25	SMALL	1	0	6	C1
J1044065	238574025769	2074508	6	0	0		2074508	511	25	SMALL	1	0	6	C1
J1044066	238574032809	2074513	155	0	0		2074513	516	25	ACCEPT	1	0	155	C1
J1044067	238574047798	2074524	78	0	5		2074524	527	25	ACCEPT	6	0	468	C30
J1044068	238574047895	2074525	81	0	7		2074525	528	25	ACCEPT	8	0	648	C30
J1044069	238574046659	2074526	466	0	0		2074526	529	25	ACCEPT	1	0	466	C1
J1044070	238574047760	2074529	782	0	0		2074529	532	25	ACCEPT	1	0	782	C1
J1044071	238574047773	2074529	304	0	0		2074529	532	25	ACCEPT	1	0	304	C1
J1044072	238574024401	2074531	3658	0	0		2074531	534	25	ACCEPT	1	0	3658	C1
J1044073	238574043446	2074538	5	0	0		2074538	541	25	SMALL	1	0	5	C1
J1044074	238574024825	2074542	128	0	2		2074542	545	25	ACCEPT	3	0	384	C30
J1044075	238574024823	2074542	145	0	0		2074542	545	25	ACCEPT	1	0	145	C1
J1044076	238574024829	2074542	23	0	196		2074542	545	25	SMALL	197	0	4531	C5000
J1044077	238574025793	2074542	3907	0	99		2074542	545	25	ACCEPT	100	0	390700	C120
J1044078	238574025739	2074543	16	0	0		2074543	546	25	SMALL	1	0	16	C1
J1044079	238574025737	2074543	20	0	0		2074543	546	25	SMALL	1	0	20	C1
J1044080	238574025885	2074543	494	0	0		2074543	546	25	ACCEPT	1	0	494	C1
J1044081	238574050080	2074543	38	0	0		2074543	546	25	SMALL	1	0	38	C1
J1044082	238574052006	2074543	41	0	5		2074543	546	25	SMALL	6	0	246	C30
J1044083	238574024732	2074544	147	0	0		2074544	547	25	ACCEPT	1	0	147	C1
J1044084	238574025551	2074544	152	0	0		2074544	547	25	ACCEPT	1	0	152	C1
J1044085	238574051959	2074544	40	0	1		2074544	547	25	SMALL	2	0	80	C30
J1044086	238574056120	2074546	237	0	125		2074546	549	25	ACCEPT	126	0	29862	C5000
J1044087	238574049999	2074547	39	0	0		2074547	550	25	SMALL	1	0	39	C1
J1044088	238574065111	2074562	2	0	1		2074562	565	25	SMALL	2	0	4	C30
J1044089	238574068647	2074571	72	0	0		2074571	574	25	ACCEPT	1	0	72	C1
J1044090	238574067806	2074572	78	0	0		2074572	575	25	ACCEPT	1	0	78	C1
J1044091	238574068650	2074572	88	0	5		2074572	575	25	ACCEPT	6	0	528	C30
J1044092	238574065106	2074577	4	0	0		2074577	580	25	SMALL	1	0	4	C1
J1044093	238572915923	2074583	271	0	242		2074583	586	25	ACCEPT	243	0	65853	C5000
J1044094	238574079702	2074583	132	0	34		2074583	586	25	ACCEPT	35	0	4620	C120
J1044095	238574085146	2074590	197	0	203		2074590	593	25	ACCEPT	204	0	40188	C5000
J1044096	238574085205	2074592	296	0	225		2074592	595	25	ACCEPT	226	0	66896	C5000
J1044097	238574080037	2074603	84	0	0		2074603	606	25	ACCEPT	1	0	84	C1
J1044098	238574087897	2074603	84	0	6		2074603	606	25	ACCEPT	7	0	588	C30
J1044099	238574087365	2074605	20	0	0		2074605	608	25	SMALL	1	0	20	C1
J1044100	238574087371	2074605	22	0	46		2074605	608	25	SMALL	47	0	1034	C120
J1044101	238574067288	2074605	170	0	0		2074605	608	25	ACCEPT	1	0	170	C1
J1044102	238574054783	2074606	14	0	0		2074606	609	25	SMALL	1	0	14	C1
J1044103	238574087367	2074606	20	0	2		2074606	609	25	SMALL	3	0	60	C30
J1044104	238574096557	2074612	816	0	0		2074612	615	25	ACCEPT	1	0	816	C1
J1044105	238574095982	2074614	8	0	0		2074614	617	25	SMALL	1	0	8	C1
J1044106	238574059055	2074616	13420	0	0		2074616	619	25	ACCEPT	1	0	13420	C1
J1044107	238574098540	2074621	263	0	170		2074621	624	25	ACCEPT	171	0	44973	C5000
J1044108	238574099666	2074624	14	0	0		2074624	627	25	SMALL	1	0	14	C1
J1044109	238574096969	2074625	1185	0	0		2074625	628	25	ACCEPT	1	0	1185	C1
J1044110	238574106890	2074630	16	0	0		2074630	633	25	SMALL	1	0	16	C1
J1044111	238574106913	2074631	124	0	18		2074631	634	25	ACCEPT	19	0	2356	C30
J1044112	238574110923	2074641	185	0	175		2074641	644	25	ACCEPT	176	0	32560	C5000
J1044113	238574112235	2074653	521	0	0		2074653	656	25	ACCEPT	1	0	521	C1
J1044114	238574125169	2074656	74	0	249		2074656	659	25	ACCEPT	250	0	18500	C5000
J1044115	238574136808	2074660	328	0	200		2074660	663	25	ACCEPT	201	0	65928	C5000
J1044116	238574111736	2074660	3871	0	199		2074660	663	25	ACCEPT	200	0	774200	C5000
J1044117	238574096779	2074664	152	0	0		2074664	667	25	ACCEPT	1	0	152	C1
J1044118	238574096906	2074665	166	0	0		2074665	668	25	ACCEPT	1	0	166	C1
J1044119	238574112250	2074665	512	0	0		2074665	668	25	ACCEPT	1	0	512	C1
J1044120	238574139775	2074665	5	0	0		2074665	668	25	SMALL	1	0	5	C1
J1044121	238574095986	2074666	366	0	59		2074666	669	25	ACCEPT	60	0	21960	C120
J1044122	238574106199	2074666	497	0	0		2074666	669	25	ACCEPT	1	0	497	C1
J1044123	238574097932	2074670	135	0	0		2074670	673	25	ACCEPT	1	0	135	C1
J1044124	238574139770	2074672	7	0	0		2074672	675	25	SMALL	1	0	7	C1
J1044125	238574145185	2074673	6	0	0		2074673	676	25	SMALL	1	0	6	C1
J1044126	238574146028	2074685	450	0	0		2074685	688	25	ACCEPT	1	0	450	C1
J1044127	238574146030	2074685	402	0	0		2074685	688	25	ACCEPT	1	0	402	C1
J1044128	238574161624	2074699	3	0	1		2074699	702	25	SMALL	2	0	6	C30
J1044129	238574160071	2074701	25	0	0		2074701	704	25	SMALL	1	0	25	C1
J1044130	238574162641	2074707	79	0	5		2074707	710	25	ACCEPT	6	0	474	C30
J1044131	238574166922	2074714	591	0	312		2074714	717	25	ACCEPT	313	0	184983	C5000
J1044132	238574160065	2074722	86	0	4		2074722	725	25	ACCEPT	5	0	430	C30
J1044133	238574142647	2074723	10738	0	439		2074723	726	25	ACCEPT	440	0	4724720	C5000
J1044134	238574167278	2074724	7	0	0		2074724	727	25	SMALL	1	0	7	C1
J1044135	238574160728	2074725	97	0	4		2074725	728	25	ACCEPT	5	0	485	C30
J1044136	238574156920	2074726	402	0	497		2074726	729	25	ACCEPT	498	0	200196	C5000
J1044137	238574157419	2074726	453	0	1		2074726	729	25	ACCEPT	2	0	906	C30
J1044138	238574162241	2074726	67	0	4		2074726	729	25	ACCEPT	5	0	335	C30
J1044139	238574156908	2074727	483	0	0		2074727	730	25	ACCEPT	1	0	483	C1
J1044140	238574156912	2074727	453	0	0		2074727	730	25	ACCEPT	1	0	453	C1
J1044141	238574157422	2074727	433	0	1		2074727	730	25	ACCEPT	2	0	866	C30
J1044142	238574157425	2074727	403	0	497		2074727	730	25	ACCEPT	498	0	200694	C5000
J1044143	238574160046	2074727	166	0	0		2074727	730	25	ACCEPT	1	0	166	C1
J1044144	238574162286	2074727	13299	0	108		2074727	730	25	ACCEPT	109	0	1449591	C120
J1044145	238574160073	2074728	171	0	0		2074728	731	25	ACCEPT	1	0	171	C1
J1044146	238574186277	2074737	161	0	0		2074737	740	25	ACCEPT	1	0	161	C1
J1044147	238574186456	2074738	733	0	0		2074738	741	25	ACCEPT	1	0	733	C1
J1044148	238574186446	2074738	759	0	0		2074738	741	25	ACCEPT	1	0	759	C1
J1044149	238574186438	2074739	725	0	0		2074739	742	25	ACCEPT	1	0	725	C1
J1044150	238574186458	2074739	730	0	0		2074739	742	25	ACCEPT	1	0	730	C1
J1044151	238574186518	2074740	732	0	0		2074740	743	25	ACCEPT	1	0	732	C1
J1044152	238574186548	2074740	1058	0	0		2074740	743	25	ACCEPT	1	0	1058	C1
J1044153	238574186594	2074740	729	0	4		2074740	743	25	ACCEPT	5	0	3645	C30
J1044154	238574186592	2074740	730	0	0		2074740	743	25	ACCEPT	1	0	730	C1
J1044155	238574186512	2074741	731	0	2		2074741	744	25	ACCEPT	3	0	2193	C30
J1044156	238574186470	2074741	724	0	4		2074741	744	25	ACCEPT	5	0	3620	C30
J1044157	238574186546	2074741	811	0	0		2074741	744	25	ACCEPT	1	0	811	C1
J1044158	238574186544	2074741	398	0	0		2074741	744	25	ACCEPT	1	0	398	C1
J1044159	238574186584	2074741	731	0	0		2074741	744	25	ACCEPT	1	0	731	C1
J1044160	238574186520	2074742	727	0	0		2074742	745	25	ACCEPT	1	0	727	C1
J1044161	238574186636	2074742	728	0	0		2074742	745	25	ACCEPT	1	0	728	C1
J1044162	238574186745	2074742	83	0	5		2074742	745	25	ACCEPT	6	0	498	C30
J1044163	238574186641	2074744	731	0	0		2074744	747	25	ACCEPT	1	0	731	C1
J1044164	238574186707	2074746	721	0	4		2074746	749	25	ACCEPT	5	0	3605	C30
J1044165	238574186639	2074749	730	0	0		2074749	752	25	ACCEPT	1	0	730	C1
J1044166	238574186660	2074753	729	0	0		2074753	756	25	ACCEPT	1	0	729	C1
J1044167	238574186679	2074760	730	0	0		2074760	763	25	ACCEPT	1	0	730	C1
J1044168	238574217339	2074778	110	0	35		2074778	781	25	ACCEPT	36	0	3960	C120
J1044169	238574186506	2074781	19	0	0		2074781	784	25	SMALL	1	0	19	C1
J1044170	238574217370	2074783	5	0	0		2074783	786	25	SMALL	1	0	5	C1
J1044171	238574215093	2074785	29	0	0		2074785	788	25	SMALL	1	0	29	C1
J1044172	238574221533	2074786	259	0	0		2074786	789	25	ACCEPT	1	0	259	C1
J1044173	238574186273	2074786	23	0	0		2074786	789	25	SMALL	1	0	23	C1
J1044174	238574186452	2074786	192	0	0		2074786	789	25	ACCEPT	1	0	192	C1
J1044175	238574194839	2074786	110	0	0		2074786	789	25	ACCEPT	1	0	110	C1
J1044176	238574196709	2074786	95	0	5		2074786	789	25	ACCEPT	6	0	570	C30
J1044177	238574214790	2074786	107	0	0		2074786	789	25	ACCEPT	1	0	107	C1
J1044178	238574215088	2074786	502	0	2		2074786	789	25	ACCEPT	3	0	1506	C30
J1044179	238574195701	2074787	36	0	0		2074787	790	25	SMALL	1	0	36	C1
J1044180	238574225990	2074795	83	0	0		2074795	798	25	ACCEPT	1	0	83	C1
J1044181	238574227159	2074798	4	0	1		2074798	801	25	SMALL	2	0	8	C30
J1044182	238574227406	2074800	330	0	200		2074800	803	25	ACCEPT	201	0	66330	C5000
J1044183	238574232898	2074812	309	0	0		2074812	815	25	ACCEPT	1	0	309	C1
J1044184	238574244227	2074825	522	0	0		2074825	828	25	ACCEPT	1	0	522	C1
J1044185	238574248241	2074830	5	0	0		2074830	833	25	SMALL	1	0	5	C1
J1044186	238574254979	2074839	244	0	165		2074839	842	25	ACCEPT	166	0	40504	C5000
J1044187	238574254898	2074841	38	0	0		2074841	844	25	SMALL	1	0	38	C1
J1044188	238574254903	2074842	40	0	5		2074842	845	25	SMALL	6	0	240	C30
J1044189	238574254900	2074842	38	0	1		2074842	845	25	SMALL	2	0	76	C30
J1044190	238574226074	2074846	2555	0	3821		2074846	849	25	ACCEPT	3822	0	9765210	C5000
J1044191	238574248205	2074851	40	0	0		2074851	854	25	SMALL	1	0	40	C1
J1044192	238574244213	2074852	31	0	0		2074852	855	25	SMALL	1	0	31	C1
J1044193	238574337606	2074854	339	0	0		2074854	857	25	ACCEPT	1	0	339	C1
J1044194	238574198138	2074856	13079	0	5374		2074856	859	25	ACCEPT	5375	0	70299625	C5000+
J1044195	238574344530	2074859	123	0	73		2074859	862	25	ACCEPT	74	0	9102	C120
J1044196	238574226080	2074864	3714	0	0		2074864	867	25	ACCEPT	1	0	3714	C1
J1044197	238574344765	2074865	6	0	0		2074865	868	25	SMALL	1	0	6	C1
J1044198	238574337612	2074866	4	0	0		2074866	869	25	SMALL	1	0	4	C1
J1044199	238574345284	2074867	263	0	218		2074867	870	25	ACCEPT	219	0	57597	C5000
J1044200	238574345396	2074874	800	0	0		2074874	877	25	ACCEPT	1	0	800	C1
J1044201	238574345303	2074874	674	0	0		2074874	877	25	ACCEPT	1	0	674	C1
J1044202	238574345316	2074874	322	0	0		2074874	877	25	ACCEPT	1	0	322	C1
J1044203	238574347509	2074875	670	0	226		2074875	878	25	ACCEPT	227	0	152090	C5000
J1044204	238574345401	2074877	25	0	0		2074877	880	25	SMALL	1	0	25	C1
J1044205	238574345406	2074877	73	0	0		2074877	880	25	ACCEPT	1	0	73	C1
J1044206	238574355069	2074887	905	0	374		2074887	890	25	ACCEPT	375	0	339375	C5000
